year,scene_id,satellite,utc_date,utc_time,image_relative_path,mask_relative_path,image_bytes,mask_bytes,width,height,layer_count,dtype,compression,pixel_size_x_deg,pixel_size_y_deg,upper_left_x,upper_left_y,epsg,mask_width,mask_height,mask_mode,mask_unique_values,pair_status,image_sha256,mask_sha256
2020,NC_H08_20201228_0300_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0300,2020_new_clip/NC_H08_20201228_0300_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0300_R21_FLDK.06001_06001_clipped_mask.png,12242288,1497,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,531745a71f300f734ad1158dfb63260b980693b1bc50a26636e1adffe428ce18,5fd4dfaf89765c3c6b201a94e0183cda369c23ad4e328e3913adbe0d18f8004d
2020,NC_H08_20201228_0330_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0330,2020_new_clip/NC_H08_20201228_0330_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0330_R21_FLDK.06001_06001_clipped_mask.png,11951496,1341,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,a1b7ebc42ce8b434ef98eb66f53738366d487745680823d189a0cd1ad4b0d13b,46f48f3e7f30b6782b6dc98d82adc32ab283b0404475e5ad70e06ff4dd60f703
2020,NC_H08_20201228_0400_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0400,2020_new_clip/NC_H08_20201228_0400_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0400_R21_FLDK.06001_06001_clipped_mask.png,11945465,1389,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,c53b3a7a51d921826a7199b03d28986ceafda5cf73c7e4f2b36b78fc217d5fbf,42fe27082ad807276b792a36d225a142be041ce5426638cb1a740e9c56741348
2020,NC_H08_20201228_0430_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0430,2020_new_clip/NC_H08_20201228_0430_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0430_R21_FLDK.06001_06001_clipped_mask.png,12260109,1378,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,0a941c5aa002bad0443284f0ff0c7e1231d6606bc873a9ae643bd9cdd123838b,56dc87bc692a14172781522531777000e8283c44c7d360395b794c2402bda930
2020,NC_H08_20201228_0500_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0500,2020_new_clip/NC_H08_20201228_0500_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0500_R21_FLDK.06001_06001_clipped_mask.png,12313448,1400,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,aa4f1c3775a719e7ba3d7ff8b0833c156f92ed753a877af9be95a01df10010bf,6fe74a45aa2481b30772f914a82df38b0c2811413b70b08ec2ec04f089a1b9a1
2020,NC_H08_20201228_0530_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0530,2020_new_clip/NC_H08_20201228_0530_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0530_R21_FLDK.06001_06001_clipped_mask.png,12258487,1245,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,d1c06122f66e5f24503c9676d8cc7c4c41d2eb614fc1a7adecda896bad865e4c,6cafbf11143a611b961a8d8df13afa5d1c6931b6fb6a8015c0ab323bdb765874
2020,NC_H08_20201228_0600_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0600,2020_new_clip/NC_H08_20201228_0600_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0600_R21_FLDK.06001_06001_clipped_mask.png,12177097,1229,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,10681fd24e8b7c7697616a6ec242d3dcf5b45260255eb28ad91c4b0bd6aa19d5,91684ff72c2858ff7aabbb86a07b97460c57bea1f805adfb569752935ecf6f63
2020,NC_H08_20201228_0630_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0630,2020_new_clip/NC_H08_20201228_0630_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0630_R21_FLDK.06001_06001_clipped_mask.png,12118565,1250,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,53bd2353c608e910aa1bdc61814b38a21f59030a902376e9187178a0cfc3b0a8,25464395428184dae6b4542011c1aff1d959569af57436265239ecdc970b4e57
2020,NC_H08_20201228_0700_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0700,2020_new_clip/NC_H08_20201228_0700_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0700_R21_FLDK.06001_06001_clipped_mask.png,12018984,1325,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,933ffc6f6feada49aea6a963d430cc6b5fb81824db220d84454d2a8b45b9501c,c38c3299b10b580693c30c32da62c2afe38a4519272e7c72bd70362bcc01b6bf
2020,NC_H08_20201228_0730_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0730,2020_new_clip/NC_H08_20201228_0730_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0730_R21_FLDK.06001_06001_clipped_mask.png,11946477,1161,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,c3dc5b745673a8bcb49ea0a31903da8498f798f024e28e6c41b085d8b59dfb4e,7775ae3416004b359a40f84aacc5b99de267e4ecf39cdb9cedd12139facb79e1
2020,NC_H08_20201228_0800_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0800,2020_new_clip/NC_H08_20201228_0800_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0800_R21_FLDK.06001_06001_clipped_mask.png,11749755,1246,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2427e307ce7d65e4f5394f5381dd16cd18b8c44270086b621dd2739379020ce6,442c20603d8ab66e252745bf1ff72a6d6b728ca21633f9395ca0b94a42f7337b
2020,NC_H08_20201228_0830_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0830,2020_new_clip/NC_H08_20201228_0830_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0830_R21_FLDK.06001_06001_clipped_mask.png,11082294,623,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2a8e104ade51ce7dfc61f19c257d6287a2711b3c44a1370ffce0bd8ea67cdb5d,7c4e84b62bb0b34917c35203ed443bea3e8439bdb3d3160d4f2a1aa7aa3b17af
2020,NC_H08_20201228_0900_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0900,2020_new_clip/NC_H08_20201228_0900_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0900_R21_FLDK.06001_06001_clipped_mask.png,9455788,556,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,dee5b8a0121f84fb9bebb69fc7c158d93234ad01376f2750ae2d6bb8c9df22b9,1145bb80d75f3c99a48ccc3adc475a4a9c00ccbb2440441a03ac40706745f8e2
2020,NC_H08_20201228_0930_R21_FLDK.06001_06001_clipped,Himawari-8,20201228,0930,2020_new_clip/NC_H08_20201228_0930_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20201228_0930_R21_FLDK.06001_06001_clipped_mask.png,8632227,556,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,3e3e9b3030bdb527c1002d38b5e19cbd6466c174f780caffad384f57781d3bb2,df1352bc993fd14aade0545dd5ee759a63d5e885de9a4cf62a5ca6b06f54cff5
2021,NC_H08_20210121_0000_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0000,2021_new_clip/NC_H08_20210121_0000_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0000_R21_FLDK.06001_06001_clipped_mask.png,12464849,973,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,9fafc338824d77b795627296504c9a94bcf5b1628f376c9691c6858f8167367a,c27c5b201dd1a2701a3cf198d78e3b80c23d5e0c5f4d75802dd057370fd4bced
2021,NC_H08_20210121_0030_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0030,2021_new_clip/NC_H08_20210121_0030_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0030_R21_FLDK.06001_06001_clipped_mask.png,12586330,967,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,955a9899c57d199b0340dfa4f05a51117e6295bcf6c28249d5849280be4b1306,e74102c5269f062c9aaccd084e92dba4bb63f4570f2eb1a4b8a0c7503b281b44
2021,NC_H08_20210121_0100_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0100,2021_new_clip/NC_H08_20210121_0100_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0100_R21_FLDK.06001_06001_clipped_mask.png,12637105,935,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,1af433912375106cb49719e3c1f4b9b0390ca95e25fa300e7b9ca14b2d1b5bd0,4f28d8aede56ca6a22e9b5e389b54c42aba3611be2c251c802d0327c43c64d95
2021,NC_H08_20210121_0200_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0200,2021_new_clip/NC_H08_20210121_0200_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0200_R21_FLDK.06001_06001_clipped_mask.png,12690519,934,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,5b6755501a6d72b10ab71f7aa0e9d0f9dc46ed8d2c4fdcaef6d337381de21f16,c7d68c4884793172302b73b10f5aa0ef08d2cd4430275c55be43e9a9af47b395
2021,NC_H08_20210121_0230_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0230,2021_new_clip/NC_H08_20210121_0230_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0230_R21_FLDK.06001_06001_clipped_mask.png,12774750,892,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,7121b6632f202e6c19fa4a4cb489650c3425082b6465a0c3d6c47313760f425c,96bde469fdab8dc62e9aad45178be4f5fa8676eca57c62f13c8bbbe7dc097534
2021,NC_H08_20210121_0300_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0300,2021_new_clip/NC_H08_20210121_0300_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0300_R21_FLDK.06001_06001_clipped_mask.png,12790007,979,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,e6e334ed1c7b90959ba24790db26bd2c79e306e89bfe183194f90ac336cedbd5,fa1efeed18f655ab8d84ab8d221ec741311a9f57ce63c9dea16772d37e36c75c
2021,NC_H08_20210121_0330_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0330,2021_new_clip/NC_H08_20210121_0330_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0330_R21_FLDK.06001_06001_clipped_mask.png,12595944,694,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2896c7d5db96e2a8c07a618f3649c90270d0d544e4ba236771b31e9c2dab1c02,49e20e963001d330f204907458eb86864bc6688683479fcbdd1375bc9880c79c
2021,NC_H08_20210121_0400_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0400,2021_new_clip/NC_H08_20210121_0400_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0400_R21_FLDK.06001_06001_clipped_mask.png,12370296,797,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,f6ca966c94f5b4df70ac7fcdc13d4fd66186acfb0c4fc1f178a2e28b5d837d6d,cbd83b976d85a15fff62e37ee730bc0bdc005f4050aeb6f208c312a3979be344
2021,NC_H08_20210121_0500_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0500,2021_new_clip/NC_H08_20210121_0500_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0500_R21_FLDK.06001_06001_clipped_mask.png,12778012,721,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,80dade9791dace5257cce87092f9238d9398ca2a183129274f9d6faa0f417e31,6f001fbb4042498210e8a9e8868df863a176bc9540fbd41e029bbea430b010f4
2021,NC_H08_20210121_0630_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0630,2021_new_clip/NC_H08_20210121_0630_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0630_R21_FLDK.06001_06001_clipped_mask.png,12646010,753,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,64f544d68f50ac5bc841e2dd688166cb26f94389cc35dde380862f914aae3c24,7fd8fc43088e865f857d543bbce6f1b4986884ddbf8915279f789401704f25bd
2021,NC_H08_20210121_0700_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0700,2021_new_clip/NC_H08_20210121_0700_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0700_R21_FLDK.06001_06001_clipped_mask.png,12598487,975,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,cb81091ac9476b64951020a7ddc1b787739cc103679e52acc9519169829af225,6616d770d1f0470fb17741a0fcb83efe7fcdd33f215a5a6df932585dae67e8f0
2021,NC_H08_20210121_0900_R21_FLDK.06001_06001_clipped,Himawari-8,20210121,0900,2021_new_clip/NC_H08_20210121_0900_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210121_0900_R21_FLDK.06001_06001_clipped_mask.png,10779263,1027,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,11b5b5fd69a1b80ba7e6accc7893331d0ee89e6f26cfaf27cf601b30280fe1f7,84e89ffc10d31c0069a14a555d76c299c0f6b9551c81f8c5cd4ba306fa920601
2021,NC_H08_20210122_0000_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0000,2021_new_clip/NC_H08_20210122_0000_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0000_R21_FLDK.06001_06001_clipped_mask.png,12613626,1128,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,fe3526838c91c612e9e3847656854e9474623af5c3dcd303f0bb95c2f144ccf4,10a3363fe4c84f35aa4478027683c8083c0bfa1f1d2dffb9dd279e3f624b872f
2021,NC_H08_20210122_0030_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0030,2021_new_clip/NC_H08_20210122_0030_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0030_R21_FLDK.06001_06001_clipped_mask.png,12680347,1535,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,774953abfbb0df7b11dccece20ba1f8f7b6085c1ecefe12210ea79c65d398e77,10df362661e55d81c6e6ecf7a838f3371457bf5dd1c6430e80dce93c37b457d8
2021,NC_H08_20210122_0100_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0100,2021_new_clip/NC_H08_20210122_0100_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0100_R21_FLDK.06001_06001_clipped_mask.png,12707430,1028,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,0fdea7495d095a0a092c17dde2fb920046ed0e6566df7a53078a6691901b2186,2a1046521c57853be4cd7e671b0fade28a9bace44709211b6383d79f52cc944e
2021,NC_H08_20210122_0300_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0300,2021_new_clip/NC_H08_20210122_0300_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0300_R21_FLDK.06001_06001_clipped_mask.png,12816832,697,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,1accef165feacf92fce8cbfb099542b2079c20508d129f1ea6fad5b109160726,f871d4698c8bf56b6c5a3cf989d5307837e0b47857159279d0387c93ec6b8153
2021,NC_H08_20210122_0330_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0330,2021_new_clip/NC_H08_20210122_0330_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0330_R21_FLDK.06001_06001_clipped_mask.png,12619111,623,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,3acf90e43c67b9a51ecb74ef334dc601164a3a1e0e0b2d27cca04d7ee39cdd32,8990e57f1e8e1790145e5597e8fa0bbf9bafdbbd2c211ac96a95a0cc560db758
2021,NC_H08_20210122_0500_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0500,2021_new_clip/NC_H08_20210122_0500_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0500_R21_FLDK.06001_06001_clipped_mask.png,12840286,950,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,ae4a7a48ad5eb5ba20efeb4cbea80af4d47bc733b996265c378e97d82a35c823,dc418704baeb0494399141415a95013e561f38dbf04b2bcff23c88a2dc9a22b4
2021,NC_H08_20210122_0630_R21_FLDK.06001_06001_clipped,Himawari-8,20210122,0630,2021_new_clip/NC_H08_20210122_0630_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210122_0630_R21_FLDK.06001_06001_clipped_mask.png,12825192,795,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2d3a9d566514237928c271340e98a595850a3ab1c082d08c6131d71c201e5a92,010f81b08b4396be112eb423d98f3bb84a8b8201fa79a90d3cc07d4727cb10f3
2021,NC_H08_20210123_0600_R21_FLDK.06001_06001_clipped,Himawari-8,20210123,0600,2021_new_clip/NC_H08_20210123_0600_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210123_0600_R21_FLDK.06001_06001_clipped_mask.png,12925776,1012,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,adfb068dd45788e328a67cf8f9032aefe9bb0ca8504676ff9089533f5cb9bf3f,ce884d17f0f009708fdad95804da1d3c61207d7c889c64fef7516b5e0590e75d
2021,NC_H08_20210123_0630_R21_FLDK.06001_06001_clipped,Himawari-8,20210123,0630,2021_new_clip/NC_H08_20210123_0630_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210123_0630_R21_FLDK.06001_06001_clipped_mask.png,12903393,836,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,aa838c95555a39f4305efaababfda36238aef6fae3a601d48d436f9c191e2212,aa50698fa661ad85f39a09c5de24d865ae4fbec952699228f2afe46ab05e4dbf
2021,NC_H08_20210123_0700_R21_FLDK.06001_06001_clipped,Himawari-8,20210123,0700,2021_new_clip/NC_H08_20210123_0700_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210123_0700_R21_FLDK.06001_06001_clipped_mask.png,12896866,916,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2bff7c58603bec352a49645475f5d075e3923f1651329fdffb827b88e67f72cc,d8cb238546cf2cc5e2882130af8da5c2f0ac9ea45b6686f0d180c213dc445c75
2021,NC_H08_20210124_0000_R21_FLDK.06001_06001_clipped,Himawari-8,20210124,0000,2021_new_clip/NC_H08_20210124_0000_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210124_0000_R21_FLDK.06001_06001_clipped_mask.png,12104684,460,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,8583c104b5ca87953d8a6c38fadb9f210fa63a8c65c652c7cf3c4591a284ee28,82e923af373b9fba8949ce62bc8f456b68ad2d4dcd24674d26f4ac5b0ca06740
2021,NC_H08_20210126_0000_R21_FLDK.06001_06001_clipped,Himawari-8,20210126,0000,2021_new_clip/NC_H08_20210126_0000_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210126_0000_R21_FLDK.06001_06001_clipped_mask.png,12341871,786,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,a0e27a083e33cb581614d6f3361db8fce88c965c3a09c194c76e0f569784faa6,564675a491573329f635f1e58801df11ffa7b1d316febdbd3c3a9c0d33e52d1a
2021,NC_H08_20210126_0030_R21_FLDK.06001_06001_clipped,Himawari-8,20210126,0030,2021_new_clip/NC_H08_20210126_0030_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210126_0030_R21_FLDK.06001_06001_clipped_mask.png,12379597,659,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,05578cb5840990a61e172557e8b9e7e6096b5f2a7a68c0111c1ecb0491cced3a,5bf10e1f7bd252802140bf7f5a0b06d936f485598b13e681bbb5f1146be9aa19
2021,NC_H08_20210401_0000_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0000,2021_new_clip/NC_H08_20210401_0000_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0000_R21_FLDK.06001_06001_clipped_mask.png,12928328,1228,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,2b65a90e3f355ff601db6bcee29ec44641d99d78417545091d07b4b4bbd815b2,82b76f53a515fa71408428d0e17464ce11916f335b03b8c03dd2efb66f4f7b4c
2021,NC_H08_20210401_0030_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0030,2021_new_clip/NC_H08_20210401_0030_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0030_R21_FLDK.06001_06001_clipped_mask.png,12990635,1390,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,0916f80c20d0e4d2c8fff240c4f36f0d2cffe8369d3e87b46b3b65fd66032de1,b74a39e20be00b2bed2c406d78a3b797bcae35c289e79621941d710a87db6816
2021,NC_H08_20210401_0100_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0100,2021_new_clip/NC_H08_20210401_0100_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0100_R21_FLDK.06001_06001_clipped_mask.png,13063602,1415,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,7493d9a2a3a47c0ee050c65b0be68349704ed021765f6ae09b6826ab3441a3c6,ff86df873d0b251ea1b81cabb75c11dd0d1ee76d6690d74fb3029c6fa38d37d5
2021,NC_H08_20210401_0130_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0130,2021_new_clip/NC_H08_20210401_0130_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0130_R21_FLDK.06001_06001_clipped_mask.png,13100225,1118,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,ba7c4b6cd96bfac5c1c1c9c4e929e17e99e7f6e5e132a0954467302896985426,e03d7cea76d2960f6ca1378ed9a53b2b26cf88885b598e686e9d6cb26e2a1276
2021,NC_H08_20210401_0200_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0200,2021_new_clip/NC_H08_20210401_0200_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0200_R21_FLDK.06001_06001_clipped_mask.png,13100890,1030,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,a68349dc7ebe63a97eb856bab68dc73a0a772cd0a39c258b2fc1f8c13b3af8de,1848ef82340d00af033086d4fcfe941605fd49d88bc6523b7942c7ce912b2a2d
2021,NC_H08_20210401_0230_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0230,2021_new_clip/NC_H08_20210401_0230_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0230_R21_FLDK.06001_06001_clipped_mask.png,13100325,1037,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,d74a853d07ee01733e47b3c291aca6ecda87d186873117708e33b09335cb05d2,a95a15df6025cb4b3650d0e95b816e3b5fd5eadcf93f2c61db9311414155c63a
2021,NC_H08_20210401_0300_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0300,2021_new_clip/NC_H08_20210401_0300_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0300_R21_FLDK.06001_06001_clipped_mask.png,13135053,938,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,654862508eded1561c48d6f6a7c3a6e8c668b1e0d61f9023e506f6c45c572379,c5920fe9b0b309c1f99254517ad2abfcd339d00991bd5de1559cb0fa86b8e4c3
2021,NC_H08_20210401_0330_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0330,2021_new_clip/NC_H08_20210401_0330_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0330_R21_FLDK.06001_06001_clipped_mask.png,12961900,1125,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,691c552e17c2b9d78569399672f1e1ef068e7b34c4888ceaa287c56caa7fb88b,02ba34e789c7ba341fe70379192ff6f7588aa6720ba1f79e6e121e4930ed750c
2021,NC_H08_20210401_0400_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0400,2021_new_clip/NC_H08_20210401_0400_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0400_R21_FLDK.06001_06001_clipped_mask.png,12897230,936,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,b6e7fcc22e4cd5cee350cdc551f336b024ee3d492c97d3c10135a3bb637de9b7,2c86fa6145d5b4ca37da34d71845bbf351c320125ece0743e07925d59337bba8
2021,NC_H08_20210401_0430_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0430,2021_new_clip/NC_H08_20210401_0430_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0430_R21_FLDK.06001_06001_clipped_mask.png,13134482,1023,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,14ffe8d42e7c7af8b90a8ff0d932157d38caa880d76143c5bef004959bc30bdd,7ec08c1fd1a96cfabc789d107d822ad50e10badbf09f9ce069bd7f4e2e717809
2021,NC_H08_20210401_0500_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0500,2021_new_clip/NC_H08_20210401_0500_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0500_R21_FLDK.06001_06001_clipped_mask.png,13133705,1216,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,c46d615cf9f499ab90b9c9199a27fbeaebe7d9654bd02294f8ec6697ce57819d,d225cd2af08196e21ab05de8df36e0aa0820fb8c4c89ccc209cc8935daed9697
2021,NC_H08_20210401_0530_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0530,2021_new_clip/NC_H08_20210401_0530_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0530_R21_FLDK.06001_06001_clipped_mask.png,13121318,1256,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,43a7dd0ab0280ac9ec566e3d2451991192924a22f61640f409c5442461489297,5630269402a724376c5b7f31cf930148203ed99f677ea86cb51d20551912457d
2021,NC_H08_20210401_0600_R21_FLDK.06001_06001_clipped,Himawari-8,20210401,0600,2021_new_clip/NC_H08_20210401_0600_R21_FLDK.06001_06001_clipped.tif,mask/NC_H08_20210401_0600_R21_FLDK.06001_06001_clipped_mask.png,13119582,873,450,450,20,float32,LZW,0.02,0.02,119,36,4326,450,450,L,0;255,paired,7c09b1806dcc6ae4f59b58e6c668ff116baad699968458e83e1c58b2dab994a4,a30c7034c93b5a93c29f3796035a7baf4b914e90ee440fed13374ff6187cb7b7
